,cartao,cep,codigoMoedaDestino,codigoMoedaOrigem,cpf,dataCompra,dataEmissao,dataNascimento,dataValidade,empresa,estadoCivil,idConta,idEstabelecimento,idEventoCompra,idOperacao,latitude,limiteCredito,longitude,nome,numeroDependentes,numeroIdentidade,numeroParcelas,orgaoIdentidade,profissao,salario,sexo,tempoResidenciaAnos,tempoTrabalhoAnos,uf,valorCompra,valorParcela
2419,5286085765134038,69306355,840.0,986.0,99482702824,2018-05-04T11:23:00,2015-10-01T01:07:24.747000,1976-11-09T00:00:00,2018-10-31T00:00:00,,2,4835466,4122018.0,185392184,270,2.8070467,2250.0,-60.6753737,DEGERISLUCAS PAZOTTO,0.0,5172972,1,SSPMT,,2490.0,F,1.0,0.0,RR,55.0,55.0
2420,5286085765134038,69306355,840.0,986.0,99482702824,2018-05-04T08:54:00,2015-10-01T01:07:24.747000,1976-11-09T00:00:00,2018-10-31T00:00:00,,2,4835466,33873789.0,185368768,270,2.8070467,2250.0,-60.6753737,DEGERISLUCAS PAZOTTO,0.0,5172972,1,SSPMT,,2490.0,F,1.0,0.0,RR,100.0,100.0
2421,5286085765134038,69306355,840.0,986.0,99482702824,2018-05-03T11:32:00,2015-10-01T01:07:24.747000,1976-11-09T00:00:00,2018-10-31T00:00:00,,2,4835466,33845557.0,185242020,270,2.8311435,2250.0,-60.69682,DEGERISLUCAS PAZOTTO,0.0,5172972,1,SSPMT,,2490.0,F,1.0,0.0,RR,77.57,77.57
2422,5286085765134038,69306355,840.0,986.0,99482702824,2018-05-03T10:50:00,2015-10-01T01:07:24.747000,1976-11-09T00:00:00,2018-10-31T00:00:00,,2,4835466,33843774.0,185234509,271,2.8311718,2250.0,-60.6967914,DEGERISLUCAS PAZOTTO,0.0,5172972,4,SSPMT,,2490.0,F,1.0,0.0,RR,169.0,42.25
2423,5286085765134038,69306355,840.0,986.0,99482702824,2018-05-02T22:49:00,2015-10-01T01:07:24.747000,1976-11-09T00:00:00,2018-10-31T00:00:00,,2,4835466,3355388.0,185205088,270,2.8418295,2250.0,-60.6673219,DEGERISLUCAS PAZOTTO,0.0,5172972,1,SSPMT,,2490.0,F,1.0,0.0,RR,15.98,15.98
2424,6505148547080773,32146045,986.0,986.0,99482403916,2018-05-04T13:15:00,2018-01-05T09:50:18.607000,1987-08-04T00:00:00,2023-01-31T00:00:00,APOSENTADA,1,4838440,33877425.0,185414778,10494,0.0,825.0,0.0,LAVICI INGRACIO,0.0,5175961,4,SSPSP,20.0,1245.0,F,22.0,10.0,MG,151.52,37.88
2425,6505148547080773,32146045,986.0,986.0,99482403916,2018-05-03T16:44:00,2018-01-05T09:50:18.607000,1987-08-04T00:00:00,2023-01-31T00:00:00,APOSENTADA,1,4838440,31607110.0,185301818,10494,0.0,825.0,0.0,LAVICI INGRACIO,0.0,5175961,3,SSPSP,20.0,1245.0,F,22.0,10.0,MG,107.89,35.96
2426,5286093186463478,37800000,840.0,986.0,99482032594,2018-05-02T19:18:00,2016-05-13T10:22:03.367000,1954-05-11T00:00:00,2019-05-31T00:00:00,MERCEARIA STO ANTONIO,1,4842106,2783372.0,185187570,270,-21.3152842,2200.0,-46.7155212,JOELENE PALARES,0.0,5179675,1,SSPMG,12.0,2075.0,F,35.0,12.0,MG,20.0,20.0
2427,5286093186463478,37800000,840.0,986.0,99482032594,2018-05-02T18:29:00,2016-05-13T10:22:03.367000,1954-05-11T00:00:00,2019-05-31T00:00:00,MERCEARIA STO ANTONIO,1,4842106,6116998.0,185179432,270,-21.302137,2200.0,-46.7153796,JOELENE PALARES,0.0,5179675,1,SSPMG,12.0,2075.0,F,35.0,12.0,MG,30.05,30.05
2428,5286086825428718,15997172,840.0,986.0,99481526461,2018-05-02T13:41:00,2015-11-01T01:06:05.683000,1985-05-30T00:00:00,2018-11-30T00:00:00,LOCAN LOCACAO CONTAINERS,1,4847161,33834917.0,185122333,270,-21.5908126831,900.0,-48.3460693359,IRACELI PALARES,0.0,5184736,1,SSPSP,20.0,1502.3,F,21.0,1.0,SP,12.0,12.0
2429,5286098358218705,84064168,840.0,986.0,99481467198,2018-05-03T17:59:00,2016-10-01T01:22:57.280000,1974-08-20T00:00:00,2019-10-31T00:00:00,METALURGICA BALENA LTDA   EPP,2,4847737,3039360.0,185319168,270,-25.0726228,2000.0,-50.2065791,SURIVANIA MURICY,0.0,5185329,1,SSPPR,20.0,2075.0,M,9.0,3.0,PR,35.0,35.0
2430,5286088820248185,15502241,840.0,986.0,99481394107,2018-05-04T23:40:00,2016-01-01T01:15:45.247000,1971-10-09T00:00:00,2019-01-31T00:00:00,PENSIONISTA,5,4848458,22621018.0,185517526,270,-20.4311733246,1700.0,-49.9862937927,ROSAMARIA MURICY,0.0,5186059,1,SSPSP,4.0,2075.0,F,29.0,9.0,SP,23.0,23.0
2431,6505155378438742,12282270,986.0,986.0,99480565234,2018-05-03T12:32:00,2018-04-09T15:27:19.500000,1958-02-18T00:00:00,2023-04-09T15:27:00,,2,4856697,33254440.0,185253379,10493,-23.1011722,2500.0,-45.7070777,KALYVIA EULANDO,0.0,5194348,1,SSPSP,4.0,1660.0,M,34.0,0.0,SP,57.8,57.8
2432,5286089557309758,85935000,840.0,986.0,99480460483,2018-05-03T13:59:00,2016-02-01T00:54:09.353000,1954-07-13T00:00:00,2019-02-28T00:00:00,LANCHE JOIA,2,4857750,33846569.0,185269196,270,-24.4110682,1000.0,-53.5210533,RELCIMARA DAMA,0.0,5195396,1,SSPPR,12.0,1502.3,F,33.0,29.0,PR,47.0,47.0
2433,6550149576733797,18460000,986.0,986.0,99480188694,2018-05-03T11:55:00,2018-01-18T19:59:05.453000,1985-10-28T00:00:00,2023-01-31T00:00:00,BIG PAUL SUPERMERCADO,1,4860428,32452385.0,185246343,10509,-24.1022454,3500.0,-49.3196206,NATILDES AMAD,0.0,5198114,1,SSPSP,5.0,1245.0,M,26.0,12.0,SP,53.0,53.0
2434,5286102957204142,18606100,840.0,986.0,99479624311,2018-05-02T16:07:00,2017-02-20T17:02:15.630000,1991-11-14T00:00:00,2022-02-20T17:02:00,SPAZZIO BIANCO,1,4866012,33836200.0,185149411,270,-22.8987343,1561.0,-48.4499545,JANICLESIA ROLLEMBERG,0.0,5203757,1,SSPSP,5.0,850.75,F,0.0,2.0,SP,2.5,2.5
2435,5286083300920525,5767001,840.0,986.0,99924266676,2018-05-02T11:17:00,2015-08-01T01:22:14.020000,1956-04-14T00:00:00,2018-08-31T00:00:00,,2,4866893,2725033.0,185096456,270,-23.6308363,1221.506,-46.761046,JOS CANSANCAO,0.0,757333,1,SSPSP,4.0,991.85,F,8.0,0.0,SP,25.0,25.0
2436,5286104904133286,36860000,840.0,986.0,99479425629,2018-05-03T09:21:00,2017-04-01T01:33:35.640000,1973-08-07T00:00:00,2022-04-30T00:00:00,COSTUREIRA,4,4867980,2745273.0,185220914,270,-21.1321328,2250.0,-42.3629406,AFRALDIZIO VANINHA,0.0,5205744,1,SSPMG,3.0,830.0,F,21.0,15.0,MG,70.99,70.99
2437,5286083300920525,5767001,840.0,986.0,99924266676,2018-05-03T14:43:00,2015-08-01T01:22:14.020000,1956-04-14T00:00:00,2018-08-31T00:00:00,,2,4866893,31007077.0,185277052,270,-23.6501828,1221.506,-46.7050375,JOS CANSANCAO,0.0,757333,1,SSPSP,4.0,991.85,F,8.0,0.0,SP,67.79,67.79
2438,6505151001032870,4431090,986.0,986.0,99489409383,2018-05-03T17:20:00,2018-02-06T21:41:26.260000,1945-05-01T00:00:00,2023-02-06T21:41:00,MANICURE APOSENTADA,2,4871598,32165753.0,185309797,10493,-23.7101141,2000.0,-46.6987536,ASTROLABIO BATISTADEMELO,0.0,5105907,1,SSPSP,3.0,830.0,F,45.0,29.0,SP,61.84,61.84
2439,5286083301735051,15076380,,,99479020483,2018-05-05T10:56:00,2015-08-01T01:22:14.930000,1981-12-05T00:00:00,2018-08-31T00:00:00,BEBELA JEANS,1,4872016,,185565783,28,-20.8553827,1575.0,-49.3571673,ALDALICE BENTINHO,0.0,5209796,3,SSPSP,10.0,1245.0,F,5.0,6.0,SP,151.93,50.64
2440,5286135215217509,19920000,840.0,986.0,99478227459,2018-05-04T14:14:00,2017-08-01T01:38:06.130000,1955-10-22T00:00:00,2019-08-31T00:00:00,COSTUREIRA,8,4879739,2783372.0,185426344,270,-23.6133099,2090.0,-46.6440969,GRILANDIA SALDANHAS,0.0,5217726,1,SSPMG,73.0,830.0,F,1.0,0.0,SP,14.0,14.0
2441,5286088823246274,15900000,840.0,986.0,99478086103,2018-05-03T17:34:00,2016-01-01T01:15:48.467000,1990-02-01T00:00:00,2019-01-31T00:00:00,SALAO DA ALESSANDRA,1,4881084,2721872.0,185313116,270,-21.4080924988,700.0,-48.5110206604,DAYVD SALDANHAS,0.0,5219139,1,SSPSP,20.0,830.0,F,4.0,4.0,SP,7.57,7.57
2442,5286100241090949,38441088,840.0,986.0,99478029495,2018-05-02T20:17:00,2016-12-18T17:39:34.170000,1979-03-05T00:00:00,2021-12-31T00:00:00,AUTONOMA,2,4881608,6409603.0,185194465,270,-18.6295471191,2225.0,-48.1790542603,HORLIENE SALDANHAS,0.0,5219706,1,SSPMG,20.0,1660.0,F,13.0,0.0,MG,20.52,20.52
2443,5286135216283145,38200000,,,99515325358,2018-05-02T10:51:00,2017-08-01T01:38:06.553000,1966-01-25T00:00:00,2019-08-31T00:00:00,AUTONOMO,2,4883322,,185092085,503,-20.0262117,3300.0,-48.9388868,OZENILDO CARLEIAL,0.0,4846747,4,SSPMG,3.0,830.0,F,12.0,0.0,MG,377.91,94.48
2444,5286085781667972,83085392,840.0,986.0,99477631299,2018-05-05T17:09:00,2015-10-01T01:07:42.353000,1966-01-14T00:00:00,2018-10-31T00:00:00,TRANSPONCI TRANSPORTES,2,4885365,6527355.0,185679354,270,-25.4264996,1745.0,-49.2618207,GILKHELLY INGRACIO,0.0,5223688,1,SSPPR,5.0,1245.0,F,2.0,0.0,PR,50.0,50.0
2445,5286127550736212,79603011,,,99477399884,2018-05-05T13:49:00,2017-05-18T00:29:27.967000,1984-04-27T00:00:00,2022-05-18T00:29:00,HAP COMERCIO DE PECAS LTDA,8,4887509,,185627017,19,-20.7965755463,3800.0,-51.6886329651,LEUDISMAR BATAZAR,0.0,5226002,1,SSPMS,5.0,2075.0,F,3.0,12.0,MS,21.98,21.98
2446,5286087845693055,37903348,840.0,986.0,99477303607,2018-05-04T12:46:00,2015-12-01T01:25:41.300000,1938-04-26T00:00:00,2018-12-31T00:00:00,,2,4888408,2741061.0,185409164,271,0.0,2500.0,0.0,THABATA ANNES,0.0,5226964,5,SSPSP,4.0,830.0,M,6.0,0.0,MG,106.0,21.2
2447,5286087845693055,37903348,840.0,986.0,99477303607,2018-05-04T16:33:00,2015-12-01T01:25:41.300000,1938-04-26T00:00:00,2018-12-31T00:00:00,,2,4888408,2785147.0,185456392,270,0.0,2500.0,0.0,THABATA ANNES,0.0,5226964,1,SSPSP,4.0,830.0,M,6.0,0.0,MG,277.77,277.77
2448,5286087847775948,81910310,840.0,986.0,99476787252,2018-05-06T12:26:00,2015-12-01T01:25:43.453000,1964-04-08T00:00:00,2018-12-31T00:00:00,,1,4893224,2730192.0,185788127,270,-25.4674077,3200.0,-49.2533472,CILEMBELRIGUE ANTOS,0.0,5232128,1,SSPPR,4.0,1660.0,F,7.0,0.0,PR,7.56,7.56
2449,5286087847775948,81910310,840.0,986.0,99476787252,2018-05-04T12:11:00,2015-12-01T01:25:43.453000,1964-04-08T00:00:00,2018-12-31T00:00:00,,1,4893224,2738890.0,185401842,270,-25.6843398,3200.0,-49.3115574,CILEMBELRIGUE ANTOS,0.0,5232128,1,SSPPR,4.0,1660.0,F,7.0,0.0,PR,108.67,108.67
2450,5286087847775948,81910310,840.0,986.0,99476787252,2018-05-28T10:55:00,2015-12-01T01:25:43.453000,1964-04-08T00:00:00,2018-12-31T00:00:00,,1,4893224,2738890.0,189698561,270,-25.4669854,3200.0,-49.2532578,CILEMBELRIGUE ANTOS,0.0,5232128,1,SSPPR,4.0,1660.0,F,7.0,0.0,PR,118.88,118.88
2451,5286139268057899,86430000,840.0,986.0,99476668679,2018-05-02T12:23:00,2017-10-06T16:09:31.903000,1967-09-16T00:00:00,2019-10-06T16:10:00,COLEGIO TIRADENTES,1,4894330,6592119.0,185108356,270,-23.2952487,4000.0,-50.075815,LEITA LOURO,0.0,5233314,1,SSPPR,8.0,2075.0,F,17.0,5.0,PR,62.79,62.79
2452,5286139268057899,86430000,840.0,986.0,99476668679,2018-05-02T13:39:00,2017-10-06T16:09:31.903000,1967-09-16T00:00:00,2019-10-06T16:10:00,COLEGIO TIRADENTES,1,4894330,33834179.0,185122026,271,-23.2936274,4000.0,-50.077807,LEITA LOURO,0.0,5233314,3,SSPPR,8.0,2075.0,F,17.0,5.0,PR,970.0,323.33
2453,5286089563088132,86044150,840.0,986.0,99476600284,2018-05-11T17:15:00,2016-02-01T00:54:16.790000,1975-04-26T00:00:00,2019-02-28T00:00:00,,1,4894951,33754962.0,186707093,270,-23.3095423,1630.0,-51.1635394,GEMINE BENTINHO,0.0,5233998,1,SSPPR,,830.0,F,16.0,12.0,PR,20.0,20.0
2454,5286086834315314,84062410,840.0,986.0,99476547103,2018-05-06T11:12:00,2015-11-01T01:06:15.560000,1973-04-12T00:00:00,2018-11-30T00:00:00,W3 IND METALURGICA LTDA,1,4895450,4078600.0,185772374,270,-25.0714782,2320.0,-50.2022033,LUISMIRAN BENTINHO,0.0,5234529,1,SSPPR,10.0,1402.7,M,11.0,8.0,PR,39.66,39.66
2455,5286086834801508,13660000,840.0,986.0,99476399830,2018-05-02T18:14:00,2015-11-01T01:06:16.060000,1981-06-14T00:00:00,2018-11-30T00:00:00,,2,4896797,2726587.0,185176256,270,-21.8575754,3795.0,-47.4472483,LENYS PLENZ,0.0,5236002,1,SSPSP,,701.35,F,4.0,12.0,SP,20.0,20.0
2456,5286084473548579,17340000,840.0,986.0,99476277130,2018-05-01T20:04:00,2015-09-01T02:13:44.130000,1971-07-28T00:00:00,2018-09-30T00:00:00,MARIANA DIDONI PULLINI,2,4897922,33821068.0,185047606,270,-22.4890329,1750.0,-48.5624375,HENNIG PLENZ,0.0,5237229,1,SSPSP,6.0,796.8,F,4.0,5.0,SP,10.0,10.0
2457,5286084473548579,17340000,840.0,986.0,99476277130,2018-05-05T14:45:00,2015-09-01T02:13:44.130000,1971-07-28T00:00:00,2018-09-30T00:00:00,MARIANA DIDONI PULLINI,2,4897922,5475635.0,185642284,270,-22.4890472,1750.0,-48.5624497,HENNIG PLENZ,0.0,5237229,1,SSPSP,6.0,796.8,F,4.0,5.0,SP,14.3,14.3
2458,5286082175015553,9334007,840.0,986.0,99475766472,2018-05-01T11:40:00,2015-07-02T11:29:09.047000,1943-04-10T00:00:00,2018-07-31T00:00:00,,4,4902606,3633568.0,184999867,270,-23.6663036,3300.0,-46.4103118,HELIENAIDE BENTINHO,0.0,5242336,1,SSPSP,,3000.45,M,1.0,0.0,SP,40.59,40.59
2459,5286082175015553,9334007,840.0,986.0,99475766472,2018-05-01T11:08:00,2015-07-02T11:29:09.047000,1943-04-10T00:00:00,2018-07-31T00:00:00,,4,4902606,33817049.0,184995335,270,-23.6664684,3300.0,-46.4099674,HELIENAIDE BENTINHO,0.0,5242336,1,SSPSP,,3000.45,M,1.0,0.0,SP,27.0,27.0
2460,5286081539029772,18271380,840.0,986.0,99475723072,2018-05-03T11:12:00,2015-06-04T00:00:00,1959-07-08T00:00:00,2018-06-30T00:00:00,LIDIA SANTI FIUZA,1,4903006,30999267.0,185238201,271,-23.3588302,1570.0,-47.8379218,MACILON VANINHA,0.0,5242770,4,SSPSP,6.0,701.35,F,6.0,3.0,SP,160.0,40.0
2461,5286081752155205,13844122,840.0,986.0,99475031782,2018-05-02T14:28:00,2015-06-16T11:23:00,1951-07-17T00:00:00,2018-06-30T00:00:00,,4,4909308,2730804.0,185130475,270,-22.3755985,2140.0,-46.9431013,ANDESON GUANAES,,5249683,1,SSPSP,,830.0,F,,1.0,SP,32.18,32.18
2462,5286081747008251,19807830,840.0,986.0,99475053832,2018-05-01T12:04:00,2015-06-16T06:18:00,1967-03-13T03:00:00,2018-06-30T00:00:00,TOP VISTORIA AUX LIMPEZA,2,4909106,2743820.0,185003441,270,-22.6739562,1250.0,-50.4290394,JOVANIR GUANAES,0.0,5249462,1,SSPSP,20.0,971.1,F,19.0,5.0,SP,16.25,16.25
2463,5286082172302487,15700754,840.0,986.0,99474394458,2018-05-03T23:34:00,2015-07-02T10:04:12.043000,1984-12-17T00:00:00,2018-07-31T00:00:00,EDGAR FRANCISCO MOLINA ME,1,4914525,4162953.0,185352583,270,-20.2703402,974.0,-50.5281663,RAWLYNSON JANJAQUEZADO,0.0,5256056,1,SSPSP,20.0,1245.0,M,,0.0,SP,35.0,35.0
2464,5286081931845436,12239330,840.0,986.0,99474236623,2018-05-05T13:02:00,2015-06-21T01:09:00,1965-01-25T00:00:00,2018-06-30T00:00:00,SOBRAER - SONACA BRASILEIRA AERONA,2,4915608,5771403.0,185612727,270,-23.2716405,1750.0,-45.8996187,HILTEMBERG JANJAQUEZADO,0.0,5257634,1,SSPSP,10.0,3320.0,F,6.0,0.0,SP,28.8,28.8
2465,5286100259380866,3939100,840.0,986.0,99474054860,2018-05-04T17:30:00,2016-12-19T12:12:28.983000,1989-03-23T00:00:00,2021-12-31T00:00:00,ALMEIDA MODAS,1,4917147,4439106.0,185470939,270,-23.5960995,1250.0,-46.5011853,CRISTIELLEN VANINHA,0.0,5259452,1,SSPSP,3.0,830.0,F,,1.0,SP,19.5,19.5
2466,5286100259380866,3939100,840.0,986.0,99474054860,2018-05-05T11:07:00,2016-12-19T12:12:28.983000,1989-03-23T00:00:00,2021-12-31T00:00:00,ALMEIDA MODAS,1,4917147,2867508.0,185569943,270,-23.5960995,1250.0,-46.5011853,CRISTIELLEN VANINHA,0.0,5259452,1,SSPSP,3.0,830.0,F,,1.0,SP,70.0,70.0
2467,5286093445530514,36205527,840.0,986.0,99473842503,2018-05-04T17:55:00,2016-05-25T18:54:17.920000,1995-06-08T00:00:00,2019-05-31T00:00:00,BABA,1,4918890,4070642.0,185477534,270,-21.2169272,600.0,-43.7685667,TADEU DAMA,0.0,5261575,1,SSPMG,3.0,830.0,F,,0.0,MG,57.0,57.0
2468,5286093445530514,36205527,840.0,986.0,99473842503,2018-05-04T18:10:00,2016-05-25T18:54:17.920000,1995-06-08T00:00:00,2019-05-31T00:00:00,BABA,1,4918890,3552421.0,185481117,270,-21.2141505,600.0,-43.7680144,TADEU DAMA,0.0,5261575,1,SSPMG,3.0,830.0,F,,0.0,MG,14.95,14.95
2469,5286082067676990,75095785,840.0,986.0,99473640706,2018-05-06T09:05:00,2015-06-27T00:00:00,1969-07-16T00:00:00,2018-06-30T00:00:00,VENDE ROUPAS INTIMAS,2,4920486,33899590.0,185753149,270,-16.3438439,700.0,-48.9175817,DORICLEY DAMA,0.0,5263593,1,SSPGO,3.0,830.0,F,23.0,5.0,GO,19.0,19.0
2470,5286082067676990,75095785,840.0,986.0,99473640706,2018-05-05T07:49:00,2015-06-27T00:00:00,1969-07-16T00:00:00,2018-06-30T00:00:00,VENDE ROUPAS INTIMAS,2,4920486,3173503.0,185530896,270,-16.3438521,700.0,-48.9175765,DORICLEY DAMA,0.0,5263593,1,SSPGO,3.0,830.0,F,23.0,5.0,GO,13.1,13.1
2471,5286140405535809,37002200,840.0,986.0,99473629575,2018-05-04T23:22:00,2017-10-26T17:03:18.333000,1991-10-10T00:00:00,2019-10-26T17:03:00,MOVIL DIST MOVEIS E ELETRO LTDA EPP,1,4920588,2829763.0,185516960,270,-21.5492247,1585.0,-45.4415387,JARYO DAMA,0.0,5263705,1,SSPMG,20.0,1245.0,M,,4.0,MG,6.5,6.5
2472,5286082091712950,6365210,840.0,986.0,99473531419,2018-05-03T15:48:00,2015-06-27T19:48:00,1996-05-23T00:00:00,2018-06-30T00:00:00,INFOCO DISTRIBUIDORA,1,4921466,33845581.0,185290002,270,-23.5565795898,3795.0,-46.8479003906,PETER ANEGUES,0.0,5264686,1,SSPSP,20.0,1245.0,F,,0.0,SP,60.0,60.0
2473,6505141919142977,81310390,986.0,986.0,99473289707,2018-05-02T19:35:00,2017-11-16T08:38:00.797000,1982-06-27T00:00:00,2022-11-30T00:00:00,ANGELA  PATROA,8,4923249,31849083.0,185189819,10493,-25.5029198,510.0,-49.3231003,REVAI PETRONILIO,0.0,5267103,1,SSPPR,6.0,830.0,F,,3.0,PR,16.89,16.89
2474,6505141919142977,81310390,986.0,986.0,99473289707,2018-05-04T19:36:00,2017-11-16T08:38:00.797000,1982-06-27T00:00:00,2022-11-30T00:00:00,ANGELA  PATROA,8,4923249,33873878.0,185497990,10493,-25.500547,510.0,-49.3195634,REVAI PETRONILIO,0.0,5267103,1,SSPPR,6.0,830.0,F,,3.0,PR,25.0,25.0
2475,6505147671913783,12230600,986.0,986.0,99473119704,2018-05-04T15:32:00,2017-12-27T17:24:18.043000,1982-08-26T00:00:00,2022-12-27T17:24:00,TIVIT TERCEIRIZACAO DE PROCESSOS,8,4924700,33861864.0,185442322,10493,-23.2272618,1561.0,-45.8834233,RUSSIANA PALARES,0.0,5268803,1,SSPSP,20.0,830.0,F,7.0,1.0,SP,30.0,30.0
2476,6505150970101981,79611300,986.0,986.0,99472812139,2018-05-01T16:32:00,2018-02-06T15:16:55.253000,1986-03-20T00:00:00,2023-02-06T15:17:00,,2,4927310,31573372.0,185030308,10493,-20.8081729,2750.0,-51.6791429,EDIGELSON GUANAES,0.0,5271879,1,SSPMS,,2075.0,M,1.0,6.0,MS,20.0,20.0
2477,5286082352625116,85800000,840.0,986.0,99472413277,2018-05-02T19:45:00,2015-07-08T11:11:00,1991-03-31T00:00:00,2018-07-31T00:00:00,OLIVEL COMERCIO MAQUINAS LTDA,8,4930653,2791851.0,185191123,270,-24.9093593,3500.0,-53.4074358,JANNAYR VECCHIO,0.0,5275868,1,SSPPR,5.0,1660.0,F,,2.0,PR,59.86,59.86
2478,5286082379428659,13960000,840.0,986.0,99472298583,2018-05-04T10:10:00,2015-07-08T23:46:00,1995-11-04T00:00:00,2018-07-31T00:00:00,VANUZA G DE SOUZA E CIA LTDA ME,1,4931727,32370849.0,185378612,270,-22.5934986,2320.0,-46.5274602,GIOVAN BATISTADEMELO,0.0,5277015,1,SSPSP,20.0,966.95,F,8.0,0.0,SP,24.9,24.9
2479,5286139134767765,35162048,840.0,986.0,99472215807,2018-05-11T16:14:00,2017-10-04T16:16:50.777000,1949-03-16T00:00:00,2019-10-04T16:17:00,,5,4932435,31274886.0,186685955,270,-19.4791786,2380.0,-42.5561473,TOMAGNO BATISTADEMELO,0.0,5277842,1,SSPMG,4.0,1660.0,F,,0.0,MG,10.09,10.09
2480,5286084690016146,79380000,840.0,986.0,99472206131,2018-05-06T09:15:00,2015-09-08T17:32:05.250000,1996-08-13T00:00:00,2018-09-30T00:00:00,LIVRARIA JAIRA,1,4932522,30989324.0,185754083,270,-20.2388538,1243.5,-56.4186231,ROSECLEIDE BATISTADEMELO,0.0,5277939,1,SSPMS,5.0,1245.0,F,,0.0,MS,39.63,39.63
2481,5286103817838160,75040030,840.0,986.0,99472170609,2018-05-04T14:08:00,2017-03-09T15:32:10.600000,1985-03-05T00:00:00,2022-03-31T00:00:00,PEROLA ISTRIBUICAO,2,4932853,7387186.0,185425163,270,-16.3248907,1245.0,-48.9479342,MAZINE BATISTADEMELO,0.0,5278294,1,SSPGO,20.0,1224.25,F,10.0,1.0,GO,14.0,14.0
2482,6505155968442682,11525010,986.0,986.0,99472169775,2018-05-05T10:46:00,2018-04-17T15:36:08.803000,1967-01-17T00:00:00,2023-04-17T15:36:00,,2,4932862,33879843.0,185562425,10493,-23.8849914,2500.0,-46.4232581,KADGYA BATISTADEMELO,0.0,5278303,1,SSPSP,,2070.85,M,2.0,0.0,SP,42.9,42.9
2483,5286083736219567,13321361,840.0,986.0,99472066372,2018-05-02T18:37:00,2015-08-14T15:47:17.740000,1982-04-03T00:00:00,2018-08-31T00:00:00,BRAVOX,8,4933785,2776876.0,185180888,270,-23.2575015,660.0,-47.3078985,JOSENAL BATISTADEMELO,0.0,5279337,1,SSPBA,20.0,1245.0,M,,0.0,SP,50.1,50.1
2484,5286083736219567,13321361,840.0,986.0,99472066372,2018-05-03T12:24:00,2015-08-14T15:47:17.740000,1982-04-03T00:00:00,2018-08-31T00:00:00,BRAVOX,8,4933785,3107635.0,185252009,270,-23.2582328,660.0,-47.3161939,JOSENAL BATISTADEMELO,0.0,5279337,1,SSPBA,20.0,1245.0,M,,0.0,SP,33.0,33.0
2485,5286088947231141,86081200,840.0,986.0,99471832705,2018-05-05T18:34:00,2016-01-09T11:55:16.010000,1991-03-25T00:00:00,2019-01-31T00:00:00,PESTISCARIA RIOMORI LTDA,2,4935902,5947114.0,185698649,270,-23.2676757,2200.0,-51.182652,LIRISMAR BATISTADEMELO,0.0,5281673,1,SSPPR,20.0,1182.75,M,23.0,1.0,PR,17.9,17.9
2486,5286137411356786,15910000,,,99471793629,2018-05-04T09:47:00,2017-09-06T20:51:42.700000,1949-11-22T00:00:00,2019-09-06T20:52:00,AUTONOMA FAZ FAXINA,1,4936209,,185374859,504,-21.2624407,1750.0,-48.4977418,ALEK BATISTADEMELO,0.0,5282064,12,SSPSP,73.0,1245.0,F,,0.0,SP,600.0,119.58
2487,6505143942179176,4929370,,,99471593611,2018-05-02T17:19:00,2017-12-01T10:42:53.230000,1996-11-16T00:00:00,2022-12-01T10:43:00,ARTHUR LUNDGREN,1,4938014,,185164240,19,-23.7724685669,1525.0,-46.7966804504,NORIVALDO JOICE,0.0,5284064,1,SSPSP,37.0,2075.0,F,,1.0,SP,16.19,16.19
2488,5286082569513515,16400000,840.0,986.0,99471480175,2018-05-05T14:13:00,2015-07-15T14:13:00,1994-11-09T00:00:00,2018-07-31T00:00:00,AUTONOMA,2,4939038,2820750.0,185633887,270,-21.6979046,1250.0,-49.7407555,TAYSA MASCARO,0.0,5285199,1,SSPSP,3.0,830.0,F,,0.0,SP,32.25,32.25
2489,5286083664685958,15360000,840.0,986.0,99471463912,2018-05-04T22:38:00,2015-08-12T12:17:23.270000,1990-12-10T00:00:00,2018-08-31T00:00:00,USINA PIONEIROS SA,1,4939188,2725266.0,185515143,270,-21.218467,2250.0,-50.4258096,BAGDALA MASCARO,0.0,5285361,1,SSPSP,10.0,2905.0,M,,5.0,SP,10.09,10.09
2490,5286083664685958,15360000,840.0,986.0,99471463912,2018-05-04T22:44:00,2015-08-12T12:17:23.270000,1990-12-10T00:00:00,2018-08-31T00:00:00,USINA PIONEIROS SA,1,4939188,2765231.0,185515438,270,-21.2224863,2250.0,-50.4376973,BAGDALA MASCARO,0.0,5285361,1,SSPSP,10.0,2905.0,M,,5.0,SP,8.5,8.5
2491,5286082582626802,11920000,840.0,986.0,99471428335,2018-05-02T11:19:00,2015-07-15T23:46:00,1946-01-03T00:00:00,2018-07-31T00:00:00,APOSENTADA,8,4939530,5771399.0,185096883,270,-24.6943823,2500.0,-47.563613,MOZA MASCARO,0.0,5285717,1,SSPSP,4.0,2075.0,F,5.0,0.0,SP,29.52,29.52
2492,5286082608500217,14900000,840.0,986.0,99471328110,2018-05-03T15:15:00,2015-07-16T23:46:00,1951-01-19T00:00:00,2018-07-31T00:00:00,RADIO DIFUSORA ITAPOLIS,8,4940441,31377566.0,185283284,270,-21.5785386,3795.0,-48.805953,AYALA MASCARO,0.0,5286719,1,SSPSP,24.0,3735.0,M,6.0,25.0,SP,30.0,30.0
